elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,majority_bonus,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,dd_democracy,secondround,thirdround,Source,Additional.Sources,Comment
L-FIN-2003-3-16,Finland,"March 16, 2003",0,2,9,25,NA,NA,NA,NA,0,0,200,13.3,15,0,0,0,0,0,5.65,2.8,5.66794247740356,4.93,0.5,4.93030384869935,0,NA,NA,10,10,3,106,375,375,2003,3,16,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea,199 seats are elected in 14 multi-member districts- and one MP is elected from the single-member district of Aland
L-FIN-2007-3-18,Finland,"March 18, 2007",0,2,9,25,NA,NA,NA,NA,0,0,200,13.3,15,0,0,0,0,0,5.88,2.4,5.88999126642041,5.13,0.5,5.13032900344469,0,NA,NA,10,10,3,106,375,375,2007,3,18,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea,
L-FIN-2011-4-17,Finland,"April 17, 2011",0,2,9,25,NA,NA,NA,NA,0,0,200,13.3,15,0,0,0,0,0,6.46,2,6.4683679427641,5.83,0.5,5.83042492318255,0,NA,NA,10,10,3,106,375,375,2011,4,17,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea,
L-FIN-2015-4-19,Finland,"April 19, 2015",0,2,9,25,NA,NA,NA,NA,0,0,200,15.38,13,0,NA,0,0,0,6.562541,0,6.562541,5.842828,0,5.842828,0,NA,NA,10,10,3,106,375,375,2015,4,19,1,1,1,1,1,1,NA,NA,IPU,Carr; tulospalvelu.vaalit.fi/E-2015/en/tulos_kokomaa.html,199 elected in14 multi-member seats- 1 SMDP in Aland 
L-FIN-2019-4-14,Finland,"April 14, 2019",0,2,9,25,NA,NA,NA,NA,0,0,200,15.38,13,0,NA,0,0,0,7.41342711022091,0.0331,7.47413370492733,6.35930047694754,0,6.35930047694754,0,NA,NA,10,10,3,106,375,375,2019,4,14,1,NA,1,NA,1,1,NA,NA,"Wikipedia, Carr","https://www.parliament.fi/EN/tiedotteet/Pages/Elections-2019-april.aspx, 2019 Finnish parliamentary election - Wikipedia","For the parliamentary election, Finland has been divided into 13 electoral districts in accordance with the county division. (...) However, one Member of Parliament is always elected from the electoral district of �land Islands. - Parliament Finland https://www.parliament.fi/EN/tiedotteet/Pages/Elections-2019-april.aspx"
L-FRN-1946-11-10,France,"November 10, 1946",0,2,9,25,NA,NA,NA,NA,0,0,627,5.33,102,0,0,0,0,0,4.65,0.3,4.65,4.32,0,4.32,0,NA,NA,10,10,3,107,220,220,1946,11,10,0,1,NA,1,0,1,NA,NA,caramani,nohlen 2010,
L-FRN-1951-6-17,France,"June 17, 1951",0,3,11,-88,NA,NA,NA,5,0,0,627,5.28,103,0,0,0,0,0,5.4,0.6,5.4,5.92,0,5.92,0,NA,NA,10,10,3,107,220,220,1951,6,17,0,1,NA,1,1,1,NA,NA,"NYT, May 27, 1951, p. 123 Caramani",nohlen 2010,
L-FRN-1956-1-2,France,"January 02, 1956",0,3,11,-88,NA,NA,NA,5,0,0,596,5.28,103,0,0,0,0,0,6.08,0.5,6.08,5.73,0,5.73,0,NA,NA,10,10,3,107,220,220,1956,1,2,0,1,NA,1,1,1,NA,NA,"Chicago Daily Tribune, Jan 3, 1956, p.1 Caramani",nohlen 2010,
L-FRN-1958-11-23,France,"November 23, 1958",0,1,2,2,NA,NA,NA,NA,0,0,552,1,465,0,0,0,0,0,6.08,0.5,6.08,3.44,0,3.44,0,NA,NA,10,10,3,107,220,220,1958,11,23,0,1,NA,0,1,1,"November 30, 1958",NA,"Washington Post and Times Herald, Nov. 4, 1958, p. A9 http://www.nationsencyclopedia.com/Europe/France-POLITICAL-PARTIES.html Caramani http://www.election-politique.com/vrepublique1958.php",nohlen 2010,
L-FRN-1962-11-18,France,"November 18, 1962",0,1,2,2,NA,NA,NA,NA,0,0,482,1,465,0,0,0,0,0,4.93,0.1,4.93,3.43,0,3.43,0,NA,NA,10,10,3,107,220,220,1962,11,18,0,1,NA,0,1,1,"November 25, 1962",NA,"Chicago Daily Tribune, Nov. 19, 1962, p. 1 Caramani http://www.election-politique.com/vrepublique1962.php",nohlen 2010,
L-FRN-1967-3-5,France,"March 05, 1967",0,1,2,2,NA,NA,NA,NA,0,0,487,1,470,0,0,0,0,0,4.55,0,4.55,3.77,0,3.77,0,NA,NA,10,10,3,107,220,220,1967,3,5,1,1,NA,1,1,1,"March 12, 1967",NA,Keesing's Caramani http://www.election-politique.com/vrepublique1967.php,nohlen 2010,
L-FRN-1968-6-23,France,"June 23, 1968",0,1,2,2,NA,NA,NA,NA,0,0,487,1,470,0,0,0,0,0,4.32,0.5,4.32,2.49,0,2.49,0,NA,NA,10,10,3,107,220,220,1968,6,23,1,1,NA,1,1,1,"June 30, 1968",NA,Keesing's Caramani http://www.election-politique.com/vrepublique1968.php,nohlen 2010,
L-FRN-1973-3-4,France,"March 04, 1973",0,1,2,2,NA,NA,NA,NA,0,0,491,1,473,0,0,0,0,0,5.68,0,5.68,4.53,0,4.53,0,NA,NA,10,10,3,107,220,220,1973,3,4,1,1,1,1,1,1,"March 11, 1973",NA,Keesing's Caramani http://www.election-politique.com/vrepublique1973.php,nohlen 2010,
L-FRN-1978-3-12,France,"March 12, 1978",0,1,2,2,NA,NA,NA,NA,0,0,491,1,474,0,0,0,0,0,5.08,0.1,5.08,4.19,0,4.19,0,NA,NA,10,10,3,107,220,220,1978,3,12,1,1,1,1,1,1,"March 19, 1978",NA, CDP Caramani http://www.election-politique.com/vrepublique1978.php,nohlen 2010,
L-FRN-1981-6-14,France,"June 14, 1981",0,1,2,2,NA,NA,NA,NA,0,0,491,1,474,0,0,0,0,0,4.14,0,4.14,2.68,0,2.68,0,NA,NA,10,10,3,107,220,220,1981,6,14,1,1,0,1,1,1,"June 21, 1981",NA,CDP Caramani http://www.election-politique.com/vrepublique1981.php,nohlen 2010,
L-FRN-1986-3-16,France,"March 16, 1986",0,2,9,14,NA,NA,NA,NA,0,0,577,5.79,96,0,0,0,0,0,4.66,0,4.66,3.9,0,3.9,0,NA,NA,10,10,3,107,220,220,1986,3,16,1,1,1,1,1,1,NA,NA,CDP Caramani http://www.election-politique.com/vrepublique1986.php,nohlen 2010,
L-FRN-1988-6-5,France,"June 05, 1988",0,1,2,2,NA,NA,NA,NA,0,0,575,1,555,0,0,0,0,0,4.38,0.1,4.38,3.07,0,3.07,0,NA,NA,10,10,3,107,220,220,1988,6,5,1,1,1,1,1,1,"June 12, 1988",NA,CDP Caramani http://www.election-politique.com/vrepublique1988.php,nohlen 2010,
L-FRN-1993-3-21,France,"March 21, 1993",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,6.71,1.2,6.71,2.86,0,2.86,0,NA,NA,10,10,3,107,220,220,1993,3,21,1,1,1,1,1,1,"March 28, 1993",NA,CDP Adam Carr's Webpage http://www.election-politique.com/vrepublique1993.php,nohlen 2010,
L-FRN-1997-5-25,France,"May 25, 1997",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,6.54,1.9,6.55,3.54,0,3.54,0,NA,NA,10,10,3,107,220,220,1997,5,25,1,1,1,1,1,1,"June 1, 1997",NA,CDP Adam Carr's Webpage http://www.election-politique.com/vrepublique1997.php,nohlen 2010,
L-FRN-2002-6-9,France,"June 09, 2002",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,5.22,9.1,5.44102150103026,2.26,3.47222222222222,2.26350624876722,0,NA,NA,10,10,3,107,220,220,2002,6,9,1,1,1,1,1,1,"June 16, 2002",NA,Carr,"ElectionGuide.org; Clea; IPU; Gallagher; http://www.electionguide.org/resultsum/france-leg_res02.htm, http://psephos.adam-carr.net/countries/f/france/franceleg2002.txt http://www.election-politique.com/vrepublique2002.php; nohlen 2010",ENEP and ENPP figures based on first round votes
L-FRN-2007-6-10,France,"June 10, 2007",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,4.32,4.3,4.34990284528155,2.49,4.33275563258232,2.50033961486937,0,NA,NA,10,10,3,107,220,220,2007,6,10,1,1,1,1,1,1,"June 17, 2007",NA,Carr,ElectionGuide.org; Clea; IPU; Gallagher; nohlen 2010,ENEP and ENPP figures based on first round votes
L-FRN-2012-6-10,France,"June 10, 2012",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,NA,0,0,0,5.228457,0,5.228457,2.833945,0,2.833945,0,NA,NA,10,10,3,107,220,220,2012,6,10,1,1,1,1,1,1,June 17; 2012,NA,Carr,aceproject.org; ElectionGuide.org; European Election Database,
L-FRN-2017-6-11,France,"June 11, 2017",0,1,2,2,NA,NA,NA,NA,0,0,577,1,577,0,NA,0,0,0,3.93846541633518,0.013,3.94108860749516,2.99205543223302,0.013864818024263,2.99377737012958,0,NA,NA,10,10,3,107,220,220,2017,6,11,1,NA,1,1,1,1,6/18/2017,NA,Electionguide,2017 French legislative election - Wikipedia,
L-FSM-1991-3-5,"Micronesia, Federated States of","March 05, 1991",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,1991,3,5,2,0,1,0,0,1,NA,NA,cia wfb  Nohlen et al.,,
L-FSM-1993-3-2,"Micronesia, Federated States of","March 02, 1993",0,1,1,1,NA,NA,NA,NA,0,0,14,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,1993,3,2,2,1,1,0,0,1,NA,NA,http://www.fsmlaw.org/fsm/decisions/vol6/6fsm143_146.htm Nohlen et al.,,
L-FSM-1995-3-20,"Micronesia, Federated States of","March 20, 1995",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,1995,3,20,2,1,1,0,0,1,NA,NA,cia wfb 99,,
L-FSM-1997-4-3,"Micronesia, Federated States of","April 03, 1997",0,1,1,1,NA,NA,NA,NA,0,0,14,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,1997,4,3,2,1,1,0,0,1,NA,NA,http://www.photius.com/wfb/wfb1999/micronesia_federated_states_of/micronesia_federated_states_of_government.html,,
L-FSM-1999-3-2,"Micronesia, Federated States of","March 02, 1999",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,1999,3,2,2,1,1,0,0,1,NA,NA,cia wfb 2000 Nohlen et al.,,
L-FSM-2001-3-6,"Micronesia, Federated States of","March 06, 2001",0,1,1,1,NA,NA,NA,NA,0,0,14,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2001,3,6,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded; 10 members elected this election"
L-FSM-2003-3-4,"Micronesia, Federated States of","March 04, 2003",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2003,3,4,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded"
L-FSM-2005-3-8,"Micronesia, Federated States of","March 08, 2005",0,1,1,1,NA,NA,NA,NA,0,0,14,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2005,3,8,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded; 10 members elected this election"
L-FSM-2007-3-6,"Micronesia, Federated States of","March 06, 2007",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2007,3,6,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded"
L-FSM-2009-3-10,"Micronesia, Federated States of","March 10, 2009",0,1,1,1,NA,NA,NA,NA,0,0,14,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2009,3,10,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded; 10 members elected this election"
L-FSM-2011-3-8,"Micronesia, Federated States of","March 08, 2011",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2011,3,8,2,1,1,0,0,1,NA,NA,Carr,ElectionGuide.org; IPU; http://www.undppc.org.fj/_resources/article/files/TSM%20BOOKLET%20pgs%2053-130.pdf,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term- while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia.""; Micronesia has no established political parties which is why enep and enpp cannot be coded"
L-FSM-2013-3-5,Micronesia; Federated States of,"March 05, 2013",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2013,3,5,2,1,1,0,0,1,NA,NA,ipu.org,Carr; ElectionGuide.org,"Carr: ""The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term; while the other ten members are elected for two-year terms from ten electoral districts. There are no  political parties in Micronesia."""
L-FSM-2015-3-3,Micronesia; Federated States of,"March 03, 2015",0,1,1,1,NA,NA,NA,NA,0,0,14,1,14,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,5,5,5,189,987,987,2015,3,3,2,1,1,0,0,1,NA,NA,ipu.org,ElectionGuide.org,No political parties.
L-FSM-2017-3-7,"Micronesia, Federated States of ","March 07, 2017",0,1,1,1,NA,NA,NA,NA,0,1,14,1,14,0,NA,0,0,0,1,1,NA,1,1,NA,0,NA,NA,5,5,5,189,987,987,2017,3,7,2,NA,1,0,0,1,NA,NA,"IPU, Electionguide",,"The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term; while the other ten members are elected for two-year terms from ten electoral districts. There are no political parties in Micronesia."
L-FSM-2019-3-5,"Micronesia, Federated States of ","March 05, 2019",0,1,1,1,NA,NA,NA,NA,0,1,14,1,14,0,NA,0,0,0,1,1,NA,1,1,NA,0,NA,NA,5,5,5,189,987,987,2019,3,5,2,NA,1,NA,0,1,NA,NA,"IPU, Electionguide",,"The Congress of the Federated States of Micronesia consists of 14 members. Each of the four states elects one ""At-Large"" member for a four-year term; while the other ten members are elected for two-year terms from ten electoral districts. There are no political parties in Micronesia."
L-GAM-1972-3-28,Republic of the Gambia,"March 28, 1972",0,1,1,1,NA,NA,NA,NA,0,0,32,1,32,0,NA,0,0,0,2.14095169584784,0.205,2.35262564785429,1.2896725440806,0.03125,1.29129886506936,0,NA,NA,1,1,1,17,420,420,1972,3,28,2,1,1,1,0,0,NA,NA,IPU,Nohlen Elections in Africa: A Data Handbook; Wikipedia,NA
L-GAM-1977-4-4,Republic of the Gambia,"April 04, 1977",0,1,1,1,NA,NA,NA,NA,0,0,35,1,35,0,NA,0,0,0,1.85890882052235,0.024,1.86090134617603,1.41291810841984,0,1.41291810841984,0,NA,NA,1,1,1,17,420,420,1977,4,4,2,1,1,1,0,0,NA,NA,IPU,Nohlen Elections in Africa: A Data Handbook; Wikipedia,NA
L-GAM-1982-5-4,Republic of the Gambia,"May 04, 1982",0,1,1,1,NA,NA,NA,NA,0,0,35,1,35,0,NA,0,0,0,2.24725161127941,0.157,2.3790321621358,1.60550458715596,0.142857142857143,1.65989159891599,0,NA,NA,1,1,1,17,420,420,1982,5,4,2,1,0,1,0,0,NA,NA,IPU,Nohlen Elections in Africa: A Data Handbook; Wikipedia,NA
L-GAM-1987-3-11,Republic of the Gambia,"March 11, 1987",0,1,1,1,NA,NA,NA,NA,0,0,36,1,36,0,NA,0,0,0,2.44903413032741,0.0011,2.4490413876484,1.32515337423313,0,1.32515337423313,0,NA,NA,1,1,1,17,420,420,1987,3,11,2,1,0,1,0,0,NA,NA,IPU,Nohlen Elections in Africa: A Data Handbook; Wikipedia,NA
L-GAM-1992-4-29,Republic of the Gambia,"April 29, 1992",0,1,1,1,NA,NA,NA,NA,0,0,36,1,36,0,NA,0,0,0,2.7794665353202,0.0762,2.82505962358962,1.92284866468843,0.083333333333333,1.94887218045113,0,NA,NA,1,1,1,17,420,420,1992,4,29,2,1,1,1,0,0,NA,NA,Wikipedia,Nohlen Elections in Africa: A Data Handbook,Parliament dissolved after a coup d'�tat in 1994.
L-GFR-1949-8-14,West Germany,"August 14, 1949",0,3,11,1,25,NA,NA,4,1,1,402,1,242,160,40,11,0,0,5.6,5.9,5.705,4.65,0.7,4.65,0,NA,NA,10,10,3,108,260,260,1949,8,14,0,1,NA,1,1,1,NA,NA,caramani,,
L-GFR-1953-9-6,West Germany,"September 06, 1953",0,3,11,1,25,NA,NA,4,1,1,487,1,242,245,50,9,0,0,4.2,0.3,4.2,3.64,0,3.64,0,NA,NA,10,10,3,108,260,260,1953,9,6,0,1,NA,1,1,1,NA,NA,Lijphart,,
L-GFR-1957-9-15,West Germany,"September 15, 1957",0,3,11,1,25,NA,NA,4,1,1,497,1,247,250,50,10,0,0,3.58,0.4,3.58,3.07,0,3.07,0,NA,NA,10,10,3,108,260,260,1957,9,15,0,1,NA,1,1,1,NA,NA,Lijphart,,
L-GFR-1961-9-17,West Germany,"September 17, 1961",0,3,11,1,25,NA,NA,4,1,1,499,1,247,252,50,10,0,0,3.5,0.1,3.5,3.11,0,3.11,0,NA,NA,10,10,3,108,260,260,1961,9,17,0,1,NA,1,1,1,NA,NA,Lijphart,,
L-GFR-1965-9-19,West Germany,"September 19, 1965",0,3,11,1,25,NA,NA,4,1,1,496,1,248,248,50,10,0,0,3.15,0.3,3.15,2.93,0,2.93,0,NA,NA,10,10,3,108,260,260,1965,9,19,0,1,NA,1,1,1,NA,NA,Lijphart,,
L-GFR-1969-9-28,West Germany,"September 28, 1969",0,3,11,1,25,NA,NA,4,1,1,496,1,248,248,50,10,0,0,3.02,0.4,3.02,2.71,0,2.71,0,NA,NA,10,10,3,108,260,260,1969,9,28,0,1,NA,1,1,1,NA,NA,CDP,,
L-GFR-1972-11-19,West Germany,"November 19, 1972",0,3,11,1,25,NA,NA,4,1,1,496,1,248,248,50,10,0,0,2.86,0.1,2.86,2.79,0,2.79,0,NA,NA,10,10,3,108,260,260,1972,11,19,0,1,1,1,1,1,NA,NA,caramani,,
L-GFR-1976-10-3,West Germany,"October 03, 1976",0,3,11,1,25,NA,NA,4,1,1,496,1,248,248,50,10,0,0,2.91,0.2,2.91,2.86,0,2.86,0,NA,NA,10,10,3,108,260,260,1976,10,3,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/ger76par.html http://en.wikipedia.org/wiki/German_federal_election%2C_1976; The Economist (8/7/76): 38; �The New Conservatism�.  Business Week (10/4/76): 42; plus many other articles.,,
L-GFR-1980-10-9,West Germany,"October 09, 1980",0,3,11,1,25,NA,NA,4,1,1,497,1,248,249,50,10,0,0,3.1,0.1,3.1,2.96,0,2.96,0,NA,NA,10,10,3,108,260,260,1980,10,9,0,1,1,1,1,1,NA,NA,caramani,,
L-GFR-1983-3-6,West Germany,"March 06, 1983",0,3,11,1,25,NA,NA,4,1,1,498,1,248,250,50,10,0,0,3.21,0.1,3.21,3.16,0,3.16,0,NA,NA,10,10,3,108,260,260,1983,3,6,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/elections/ger83par.html,,
L-GFR-1987-1-25,West Germany,"January 25, 1987",0,3,11,1,13,NA,NA,4,1,1,497,1,248,249,50,10,0,0,3.56,0.8,3.56,3.47,0,3.47,0,NA,NA,10,10,3,108,260,260,1987,1,25,0,1,1,1,1,1,NA,NA,Caramani,,
L-GHA-1979-6-18,Ghana,"June 18, 1979",0,1,1,1,NA,NA,NA,NA,0,0,140,1,140,0,0,0,0,0,3.75,0.9,3.75,2.64,0,2.64,0,NA,NA,1,1,1,18,452,452,1979,6,18,2,1,0,0,0,1,NA,NA,http://africanelections.tripod.com/gh.html Nohlen et al.,,
L-GHA-2000-12-7,Ghana,"December 07, 2000",0,1,1,1,NA,NA,NA,NA,0,0,200,1,200,0,NA,0,0,0,2.65382885802692,0.0323,2.66119694890576,2.16505385162102,0.020100502512563,2.16694938440493,0,NA,NA,1,1,1,18,452,452,2000,12,7,2,1,1,0,1,0,NA,NA,Carr,ACE; ElectionGuide; Wikipedia,NA
L-GHA-2004-12-7,Ghana,"December 07, 2004",0,1,1,1,NA,NA,NA,NA,0,0,230,1,230,0,0,0,0,0,2.44,5.2,2.45292027742295,2.1,0.434782608695652,2.10004168407441,0,NA,NA,1,1,1,18,452,452,2004,12,7,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU,
L-GHA-2008-12-7,Ghana,"December 07, 2008",0,1,1,1,NA,NA,NA,NA,0,0,230,1,230,0,0,0,0,0,2.39,4.5,2.39980914575079,2.12,1.73913043478261,2.12096906228797,0,NA,NA,1,1,1,18,452,452,2008,12,7,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; IPU,
L-GHA-2012-12-7,Ghana,"December 07, 2012",0,1,1,1,NA,NA,NA,NA,0,0,275,1,275,0,NA,0,0,0,2.259468,0,2.259468,2.041546,0,2.041546,0,NA,NA,1,1,1,18,452,452,2012,12,7,2,1,1,1,1,1,NA,NA,ipu.org,ElectionGuide.org; Carr; africanelections.tripod.com,
L-GHA-2016-12-7,Ghana,"December 07, 2016",0,1,1,1,NA,NA,NA,NA,0,0,275,1,275,0,NA,0,0,0,-99,-99,-99,1.900269,0,1.900269,0,NA,NA,1,1,1,18,452,452,2016,12,7,2,NA,1,1,1,1,NA,NA,IPU,Wikipedia,No sources with vote shares to accompany results.
L-GHA-2020-12-7,Ghana,"December 07, 2020",0,1,1,1,NA,NA,NA,NA,0,0,275,1,275,0,NA,0,0,0,2.13783932854742,0.035,2.1434527165048,2.01457151229388,0.003636363636364,2.01462517981778,0,NA,NA,1,1,1,18,452,452,2020,12,7,2,NA,1,NA,1,1,NA,NA,"Electionguide, IPU",,
L-GMY-1990-12-2,Germany,"December 02, 1990",0,3,11,1,13,NA,NA,4,1,1,662,1,328,334,50,16,0,0,3.75,0.2,3.75,3.17,0,3.17,0,NA,NA,10,10,3,191,255,260,1990,12,2,0,1,1,1,0,1,NA,NA,Caramani,,
L-GMY-1994-10-16,Germany,"October 16, 1994",0,3,11,1,13,NA,NA,4,1,1,672,1,328,344,50,16,0,0,3.74,0,3.74,3.45,0,3.45,0,NA,NA,10,10,3,191,255,260,1994,10,16,0,1,1,1,1,1,NA,NA,Caramani,,
L-GMY-1998-9-27,Germany,"September 27, 1998",0,3,11,1,13,NA,NA,4,1,1,669,1,328,341,50,16,0,0,3.79,0,3.79,3.31,0,3.31,0,NA,NA,10,10,3,191,255,260,1998,9,27,0,1,1,1,1,1,NA,NA,"Additional sources placing the date on 9/27  http://www.cnn.com/WORLD/election.watch/europe/germany.html; http://www.economist.com/research/articlesBySubject/display.cfm?id=348939; http://en.wikipedia.org/wiki/German_federal_election,_1998; http://electionresources.org/de/; plus many others.",,
L-GMY-2002-9-22,Germany,"September 22, 2002",0,3,11,1,13,NA,NA,4,1,1,603,1,299,304,50,16,0,0,4.09,3,4.09755545663588,3.38,0,3.38,0,NA,NA,10,10,3,191,255,260,2002,9,22,0,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea,
L-GMY-2005-9-18,Germany,"September 18, 2005",0,3,11,1,13,NA,NA,4,1,1,614,1,299,315,50,16,0,0,4.46,3.9,4.47523088293131,4.05,0,4.05,0,NA,NA,10,10,3,191,255,260,2005,9,18,0,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea,
L-GMY-2009-9-27,Germany,"September 27, 2009",0,3,11,1,26,NA,NA,4,1,1,622,1,299,323,50,16,0,0,5.58,6,5.63719444194989,4.83,0,4.83,0,NA,NA,10,10,3,191,255,260,2009,9,27,0,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; Clea; Nohlen,
L-GMY-2013-9-22,Germany,"September 22, 2013",0,3,11,1,26,NA,NA,4,1,1,630,1,299,331,52.53968,16,0,0,4.077572,0,4.077572,3.508799,0,3.508799,0,NA,NA,10,10,3,191,255,260,2013,9,22,0,1,1,1,1,1,NA,NA,IPU,Carr; ElectionGuide.org; presidential-power.com,Amendment to Federal Electoral Act (1993) on May 3; 2013
L-GMY-2017-9-24,Germany,"September 24, 2017",0,3,11,1,26,NA,NA,4,1,1,709,1,299,410,56.558533145275,16,0,0,4.66280896937933,0,4.66280896937933,4.62130989467438,0,4.62130989467438,0,NA,NA,10,10,3,191,255,260,2017,9,24,0,NA,1,1,1,1,NA,NA,"IPU, Electionguide",2017 German federal election - Wikipedia,
L-GNB-1994-7-3,Republic of Guinea-Bissau,"July 03, 1994",0,2,9,25,NA,NA,NA,NA,0,0,100,3.7,27,0,NA,0,0,0,3.50163620955164,0,3.50163620955164,2.27998176014592,0,2.27998176014592,0,NA,NA,1,1,1,20,404,404,1994,7,3,1,1,0,0,0,0,NA,NA,Nohlen Elections in Africa: A Data Handbook,IPU,NA
